Square;LifeSquare;KitchenSquare;m_sq;Price
0.1557133;2.0267074;-0.7128568;1.5676837;345310.94
-0.55291045;-0.6371404;-0.7128568;0.3042642;197442.31
-0.2785196;-0.16964765;-0.7128568;-0.7370457;151151.33
-0.41756317;0.8834923;-0.7128568;0.4852102;218863.88
1.0912352;-0.6371404;-0.7128568;2.9343596;573539.7
2.5377004;2.239748;2.7124577;0.24311431;425080.94
-1.0349419;-0.6371404;-0.22352624;0.66131496;177677.47
-0.47273138;-0.6371404;-0.7128568;0.4521691;212448.39
-0.74001783;-0.6371404;0.2658044;0.11578359;172983.14
-0.6478919;0.63269067;-0.7128568;-1.5347431;86829.41
0.8151539;1.4066178;2.7124577;-1.9440236;101223.445
0.05771757;-0.69001853;0.75513506;0.102676086;229429.12
-0.27119616;-0.60385007;0.2658044;-0.08813759;193518.66
-1.2317446;-0.6371404;0.75513506;1.9909364;218364.78
0.4142173;-0.6371404;0.2658044;-0.23545207;227877.92
0.4254824;0.5023733;-0.7128568;-0.7455176;187599.52
2.059453;2.4112716;1.2444657;0.77689475;451847.56
0.15768349;-0.90433127;1.7337962;1.1496016;314432.0
0.96765184;0.9024755;0.75513506;0.039949182;288815.66
1.152057;0.77931273;1.2444657;1.7962002;471668.72
-0.46039715;-0.76667047;-0.7128568;-0.14530295;177321.0
-1.244725;-0.6371404;-0.7128568;0.37955445;147956.08
-1.3716875;-0.6371404;-0.7128568;0.84285414;156561.23
-0.20510282;-0.6371404;-0.7128568;4.2228327;483283.5
1.2555418;0.72879654;1.2444657;-0.2751504;277818.38
-0.78601515;-0.6371404;-0.7128568;-0.026309717;162128.36
-0.92379785;-0.6371404;-0.22352624;0.76206785;192076.4
-0.81858844;-0.6371404;-0.22352624;-0.086255655;156749.81
-0.16338538;2.0392864;-0.7128568;-0.66887605;161799.23
1.5360162;1.2541269;-0.7128568;0.80356264;409209.0
-0.20510282;-0.6371404;-0.7128568;-0.36540684;179619.56
-1.3263468;-0.76085436;-0.7128568;-0.6405708;99838.19
0.24402551;0.7275324;-0.7128568;0.36503747;262794.62
0.4436283;1.0168542;-0.7128568;-0.2573368;227993.17
-0.7524633;-0.6371404;1.2444657;1.0978042;224978.19
-1.318458;-0.6371404;-0.7128568;1.0359074;169199.45
-1.381619;-0.6371404;-0.7128568;-1.3565751;68382.945
0.7033203;3.2120702;-0.7128568;-1.0892416;172420.45
-0.5922501;-0.6371404;-0.7128568;-0.6543029;139360.05
1.3450724;1.871643;-0.7128568;-1.3701763;172778.61
-1.1151924;-0.6371404;-0.7128568;-0.18928565;132053.1
-0.38898066;-0.43187496;0.75513506;2.081338;320186.34
-0.60597265;0.20177044;-0.7128568;0.5012354;204658.0
1.5498427;0.7860205;-0.7128568;1.353975;468595.03
0.21402049;0.31184563;-0.7128568;-0.45646587;198345.44
0.25665396;0.6480567;-0.7128568;1.0599632;316991.47
1.5350685;1.1986465;0.2658044;-0.34874547;287713.4
1.1169691;0.5302606;6.1377716;-1.1174295;188251.44
0.78407377;3.172036;-0.7128568;-1.326074;155089.9
1.1513319;0.8974847;1.2444657;-1.8672594;117242.42
-1.2633649;-0.6371404;-0.7128568;0.6608876;158420.31
-0.038068194;-0.6371404;-0.7128568;0.58418167;256244.78
1.4219389;-0.6371404;1.2444657;-1.1003461;203480.08
0.709097;3.197406;-0.7128568;-1.5643063;131459.25
1.1712943;1.893597;-0.22352624;1.0855259;404721.4
0.56448793;0.543674;0.75513506;0.54802024;302929.1
0.42132786;2.7044234;-0.7128568;-0.67660797;192913.8
1.1276871;-0.6371404;-0.7128568;-1.1908247;181664.86
-0.74485457;0.27578497;-0.7128568;-0.89978355;117764.02
-0.8338665;-0.6371404;-0.7128568;-1.2593162;94690.68
-0.07280255;-0.6618597;0.2658044;0.5969591;254263.3
-0.52443403;-0.80254894;-0.7128568;0.8401092;231222.94
-0.6783848;-0.58552897;-0.7128568;0.08307295;175600.86
-0.2260051;-0.6371404;1.7337962;0.5083773;235760.78
-0.50359625;-0.87904537;-0.7128568;-0.27507424;166750.61
-0.3226488;-0.32854345;-0.7128568;0.09963496;201983.67
1.9486773;1.706394;1.2444657;-0.61750215;282322.97
-0.48908368;0.9798052;-0.7128568;-1.116743;117344.44
-0.58159506;-0.59987247;-0.7128568;0.113053955;184222.95
-0.11807069;-0.24895015;0.75513506;1.1261486;286576.56
1.0616844;-0.18102154;1.7337962;1.3619003;420616.88
1.7205081;1.1902773;1.7337962;0.75599915;420128.72
0.9467338;-0.6371404;5.6484413;1.2078097;394927.3
-0.14386843;-0.85545766;0.2658044;1.0930214;281895.6
0.5984139;0.057999086;0.75513506;-0.6975611;200728.5
-0.35600466;-0.44242904;-0.7128568;0.25981173;209652.86
-0.39936838;-0.90342164;-0.22352624;0.18135384;201543.14
-0.70387316;-0.5184317;0.2658044;0.2251841;181595.34
-0.5253648;-0.68730426;-0.7128568;1.239449;254690.72
0.6029718;3.2730896;-0.7128568;-1.3207461;148390.0
0.062830396;-0.43327338;-0.7128568;-0.8201119;163155.48
-0.8292587;-0.6371404;0.2658044;0.3688405;179754.7
1.1721966;2.0079582;0.2658044;0.27471226;325999.5
1.0297322;1.3446019;1.2444657;0.8663692;370848.34
0.40132046;1.0637789;-0.7128568;0.13752398;256829.52
2.6387904;3.290042;1.2444657;1.2911159;569110.2
-0.6206437;-0.4230007;-0.7128568;-0.86669344;125740.195
-1.2546973;-0.6371404;-0.7128568;1.014051;174177.52
0.2126202;0.18025644;-0.7128568;-0.35209826;206151.73
1.5935643;2.05689;-0.7128568;-0.4172379;284003.0
-0.3232932;-0.89555347;-0.7128568;0.016935507;196684.31
0.6894921;-0.6371404;-0.7128568;-1.0117958;178486.39
-0.1891844;1.4228263;0.75513506;-0.15533814;194570.6
0.2983035;-0.13425156;-0.7128568;2.2369528;412110.9
0.84562844;0.5961553;-0.22352624;0.20086902;294702.62
0.23739858;-0.67157894;-0.7128568;0.2708333;255107.36
-0.0773109;-0.9441262;0.2658044;0.34094828;236209.89
0.741448;0.12349647;-0.22352624;-0.08617352;261893.05
-0.7677988;-0.75058144;-0.7128568;-0.897663;116751.49
-0.46697006;-0.8882692;-0.7128568;1.0336963;247964.98
0.26311028;-0.23258981;0.2658044;-0.27229795;215374.92
1.478311;1.5179178;-0.7128568;-0.7947033;237805.42
-0.85196626;-0.6371404;-0.22352624;0.863274;203513.52
-0.77716887;-0.9479999;-0.7128568;0.13508144;171339.03
-0.9362734;-0.6371404;0.75513506;-1.6937376;68894.516
-0.8078527;-0.6371404;-0.7128568;-0.77883613;121035.57
-0.5786198;-0.6371404;0.75513506;0.08419204;182769.38
-0.1050532;-0.6837945;0.2658044;0.72108173;260088.12
0.9078972;0.62511945;0.75513506;1.1886086;389426.4
-0.5526122;-0.6371404;-0.7128568;0.42041695;204243.55
-0.7524449;-0.6371404;-0.7128568;-0.26775554;151432.02
-0.091824114;-0.9139815;0.75513506;0.62888443;254883.1
0.122300014;0.818976;-0.7128568;0.8350037;287922.56
-0.4729558;-0.6371404;-0.7128568;0.417617;210352.16
-0.8605318;-0.6371404;0.2658044;0.14526017;165828.92
-0.15353915;-0.5961189;0.2658044;0.3741715;232576.77
0.38257498;0.6443408;-0.7128568;0.47293103;282108.2
-0.4191349;-0.6371404;-0.7128568;0.60564756;226128.23
1.4619426;-0.6371404;1.2444657;-0.6921987;247595.0
0.46089125;0.750636;-0.7128568;-0.38817257;218469.02
2.802554;2.9133418;3.2017882;1.5273426;616857.1
-0.85928845;-0.6371404;-0.7128568;1.2418383;222341.94
0.8235441;-0.056622505;-0.7128568;0.845455;350661.47
1.8962691;1.0533172;1.7337962;0.8071181;441108.9
0.06578429;-0.23423542;0.75513506;-0.04203256;219547.19
-0.6464117;-0.6371404;-0.7128568;0.20319013;184633.72
-0.30263478;-0.9038957;-0.7128568;0.6053605;235776.16
0.70468944;3.3966365;-0.7128568;-0.90372914;188559.8
-0.5055536;-0.8661723;-0.7128568;0.46101874;210364.31
-0.8550602;-0.6371404;-0.7128568;-0.9224449;111187.42
1.0394232;-0.6371404;-0.7128568;1.4972138;431137.94
0.35248178;0.30006206;1.2444657;2.0649095;405049.9
-0.2505612;-0.67224526;0.75513506;2.1320364;339574.03
-0.17767034;-0.92910224;0.2658044;1.784212;324892.12
1.4811149;1.3845503;-0.7128568;-0.44473723;274398.62
-1.1211238;-0.6371404;0.75513506;0.73516476;173783.2
-0.47795737;1.2856075;-0.7128568;0.36699206;206918.84
-1.1692611;-0.6371404;0.75513506;0.4120268;155277.48
-0.91714144;-0.6371404;-0.7128568;-0.51952946;128378.95
-0.9165942;-0.6371404;0.75513506;-0.6504315;121844.03
1.3806643;1.4726642;0.2658044;1.2457243;440677.88
-1.265087;-0.6371404;-0.7128568;0.33804142;144613.56
-0.90939677;-0.6371404;-0.22352624;0.7423698;192330.7
-1.4643044;-0.6371404;-0.7128568;2.2473497;201515.31
-0.27447674;-0.9012483;-0.7128568;1.3579578;286745.97
0.16891079;-0.6805969;2.223127;-0.20185423;214676.52
1.1921082;1.1538352;-0.7128568;-1.2013834;183373.25
-0.6880841;-0.6371404;0.2658044;-0.08020963;165879.33
-0.12163803;-0.48259172;0.2658044;0.9920481;277111.56
1.581964;2.291247;0.2658044;1.695447;508141.1
-0.03383615;0.14971381;-0.7128568;-0.27575845;196364.23
0.6153237;3.5211368;-0.7128568;-0.8002236;192944.38
-0.99812406;-0.6371404;-0.7128568;1.1190512;202899.7
-1.1003736;-0.33209682;-0.7128568;-0.4327372;121812.5
-0.20510282;-0.6371404;1.2444657;-1.9356523;75695.83
-0.905059;-0.6371404;0.2658044;0.82967573;197106.19
-0.2881412;-0.4150579;0.2658044;0.8433303;252283.27
1.3967336;1.5190865;1.7337962;0.9339748;410366.38
-0.9844931;-0.6371404;0.2658044;0.2822156;163489.31
-0.30856603;-0.90831953;-0.7128568;-0.9017403;139050.34
0.09004701;-0.8864613;0.2658044;0.6230455;269643.28
-0.094223484;-0.6878418;0.75513506;-0.705127;163063.3
-0.0289772;-0.7143328;-0.7128568;-1.452138;114149.4
0.365571;-0.21052969;2.223127;-0.67498696;190025.4
-0.85909903;-0.6371404;-0.22352624;0.44353795;181281.66
1.2899623;0.6739541;-0.7128568;-1.5216913;155529.56
-0.07125451;-0.61271447;0.2658044;2.5723257;391080.56
-1.2564782;-0.6371404;-0.7128568;0.08326822;134445.48
-1.0313481;-0.6371404;1.2444657;0.4489674;167876.8
-0.8096516;-0.6371404;-0.22352624;0.8415609;206128.42
0.4276014;2.6031532;-0.7128568;-0.774667;185366.4
0.2834038;2.6567686;-0.7128568;-0.9730507;162571.83
1.273117;-0.6371404;-0.7128568;-0.45704353;260835.77
1.1919839;1.1538352;-0.7128568;-0.7737725;225119.89
-1.2711049;-0.6371404;-0.7128568;2.775296;246956.33
0.83822984;-0.06626012;1.7337962;-0.9491659;191027.02
-0.3089664;-0.90831953;-0.7128568;-1.4551522;103698.4
-0.8173688;-0.6371404;-0.7128568;-1.7571617;69281.0
-0.38963723;-0.6367846;-0.7128568;0.899759;246818.9
-0.16253555;0.10445302;-0.7128568;0.03581047;209159.11
1.2521404;0.33171016;0.2658044;-1.6388862;142601.39
0.29528898;-0.47278348;1.7337962;0.024697457;240411.03
-0.72299784;-0.6371404;-0.7128568;-0.79373085;124618.89
-1.0629747;-0.6371404;-0.7128568;0.77684206;180730.84
-0.47883752;-0.6371404;-0.7128568;0.08284747;189796.28
0.7266175;0.78142196;-0.7128568;-2.1212606;83511.83
-0.98885155;-0.6371404;-0.7128568;-0.433569;128417.94
1.1078986;0.9284311;0.75513506;-0.667563;230923.95
2.0218463;1.4745827;2.7124577;-0.6213249;285934.2
-1.2232639;-0.6371404;-0.7128568;-0.55696225;109115.47
1.7228726;1.0134722;1.2444657;0.17776431;356962.2
-0.07251067;-0.6435535;0.75513506;-0.13401191;203727.25
-0.20552433;-0.43618572;-0.7128568;0.6723954;248268.94
-0.5423344;-0.6371404;-0.7128568;0.29654157;197795.58
0.051695764;-0.6371404;0.2658044;1.3357;317732.47
-0.7757632;-0.6371404;1.2444657;0.2368829;176870.25
1.0340453;1.0051787;1.2444657;0.7359245;358958.78
-0.17106646;-0.507695;-0.22352624;3.3273695;428928.88
1.9406142;-0.6334279;5.1591105;-0.9530704;243454.77
-0.6643825;-0.91366225;-0.7128568;0.27411446;187266.05
-0.99137414;-0.6371404;-0.7128568;-0.43551934;128173.11
-0.6959792;0.61937904;-0.7128568;-1.0153831;113789.56
1.6554012;-0.6371404;-0.7128568;-0.36463314;293394.78
0.29282063;2.9999845;-0.7128568;-0.7512762;180182.53
-0.73151016;-0.6389109;-0.7128568;-1.2474499;99530.02
1.8728358;1.2893764;1.2444657;-1.4420625;184968.36
1.3803645;0.7381921;0.2658044;-0.56019753;256658.67
1.4987477;1.4526261;0.2658044;1.891684;519710.53
-0.6097633;-0.9450439;-0.7128568;-0.12122501;168827.47
-0.93131816;-0.6371404;-0.7128568;0.042648595;155576.1
1.0168861;0.28918508;-0.7128568;1.3144546;411691.5
-0.9819165;-0.6371404;0.2658044;0.2213559;160720.92
-0.7983726;-0.6371404;-0.7128568;-1.0074141;109451.984
-1.4201154;-0.6371404;-0.7128568;-1.3954585;65379.957
-0.99135405;-0.6371404;0.75513506;1.3073491;212668.34
0.7681005;1.1065059;-0.7128568;-0.41374096;234832.0
0.23363265;0.6647198;-0.7128568;1.5332289;350843.22
-0.55082494;-0.7931869;-0.7128568;0.19941153;191477.92
-0.57654756;-0.6371404;2.7124577;-1.2820739;103919.96
3.8299484;-0.6371404;1.2444657;0.08913796;497573.38
0.09590248;-0.10027787;-0.7128568;-1.2141072;136091.73
-0.90028095;-0.6371404;-0.22352624;0.60427415;186137.08
1.2320375;0.69493103;1.2444657;-2.2187552;84808.03
-0.85354656;-0.6371404;-0.22352624;0.10553396;164286.9
-0.25064278;-0.6371404;0.2658044;0.6427432;242525.47
3.2776656;-0.6371404;-0.7128568;-0.89928144;315245.53
-0.20646681;-0.47803634;0.2658044;-1.7189313;89997.31
-0.78439665;0.31949037;1.2444657;-0.41790175;141430.53
0.46433967;-0.6371404;-0.7128568;-0.843501;181679.67
1.2862602;1.2853744;-0.7128568;-1.2643023;181077.53
-0.90643495;0.13411342;0.75513506;0.11731742;161087.98
-0.18343613;-0.43197033;0.2658044;-0.3923882;179144.69
-0.20510282;-0.6371404;-0.7128568;-1.4535286;107604.266
-0.9657376;-0.6371404;-0.7128568;-1.2016191;92116.945
-0.114989325;-0.90857315;-0.7128568;-1.5437694;104747.625
0.6524342;3.1281903;-0.7128568;-0.9732717;180054.67
-0.91274285;-0.24138537;1.2444657;-1.5917928;74751.37
-0.43689668;-0.64035505;-0.7128568;-0.15718773;178148.98
-0.10182963;-0.317418;0.75513506;0.45844042;242370.84
0.28074926;0.8263137;2.223127;-0.9545858;163870.0
2.5346043;3.182881;0.75513506;1.5616596;593452.2
-0.4387915;-0.7429989;-0.7128568;0.1590075;197287.36
0.6156252;3.5211368;-0.7128568;-1.1154853;166268.95
2.4228516;-0.6371404;0.75513506;-1.9462367;142044.9
-0.58257574;-0.6371404;-0.7128568;-0.68754625;137970.69
-0.7241867;-0.6371404;0.2658044;0.24765459;181308.44
1.1964171;0.20325483;4.66978;1.1240134;410839.12
-0.9086558;-0.6371404;-0.7128568;1.3288491;221918.95
-0.5516746;0.81363326;-0.7128568;-0.29697368;162436.38
-0.90122795;-0.6371404;1.2444657;-0.24026975;143401.34
-0.99352753;-0.6371404;-0.7128568;1.1163137;203201.64
1.5123966;1.827654;0.2658044;1.4946982;479612.53
0.48565876;-0.43220255;-0.7128568;-1.2068293;153055.83
-0.29422492;-0.78164023;-0.7128568;0.19777076;210316.22
3.9430223;2.689547;2.223127;-1.9552226;179396.52
-0.83867955;-0.6371404;-0.7128568;-0.8823787;114063.09
-1.1216718;-0.19664076;-0.7128568;-0.18684678;131742.53
-1.0730269;-0.6371404;-0.22352624;0.8183764;181795.23
-0.8116732;-0.6371404;0.2658044;-0.22281608;150042.94
-0.026798615;0.39741024;-0.7128568;0.118558355;224488.66
0.16954751;-0.791515;0.75513506;0.23899749;247613.58
0.01493869;-0.68835926;0.75513506;0.7341249;271283.88
1.4064875;0.7435382;0.75513506;-1.058755;207053.39
-0.573886;-0.6371404;-0.7128568;-0.93671894;124016.664
0.44564825;2.7094624;-0.7128568;-0.8226137;182427.12
-0.93721825;0.21050955;-0.7128568;1.3335363;219316.9
-0.6142638;-0.6371404;-0.7128568;-0.06789713;171565.83
-0.91823447;-0.6371404;-0.7128568;-0.5402633;127276.64
0.5286458;-0.6371404;-0.7128568;-1.7039863;113751.305
-0.7783456;-0.6371404;-0.7128568;0.62032187;197105.53
0.2199398;-0.56189936;-0.7128568;-0.6048226;187456.5
-0.17497972;-0.5432361;0.75513506;2.3672082;364166.7
-1.3207941;-0.6371404;-0.7128568;0.34916335;140783.77
-0.34849054;-0.9150778;-0.7128568;0.22142331;207801.08
0.21192539;0.44642627;-0.7128568;-0.81055886;171461.86
-0.97800666;-0.6371404;-0.7128568;0.5168326;175424.97
0.0043709655;-0.92448807;0.2658044;-0.5955241;176104.84
0.075719126;-0.19094312;-0.7128568;-0.8200077;163818.69
-0.4311401;-0.82050973;-0.7128568;0.74141824;233426.88
-0.9041095;-0.6371404;0.2658044;1.0015459;205859.62
-0.9583612;-0.6371404;-0.7128568;0.03334313;153217.05
-1.1263778;-0.46731848;-0.7128568;-0.57919025;113608.08
1.9487486;2.239039;0.75513506;0.22487299;378929.88
-0.90967536;-0.6371404;1.2444657;-0.41254905;134192.42
0.13452767;0.83284265;-0.7128568;1.5384084;340932.8
1.0519003;-0.6371404;-0.7128568;1.4964982;432356.06
0.9234182;1.4045975;-0.7128568;-1.2134575;170905.77
-0.949595;-0.6371404;-0.22352624;0.9676253;200003.78
0.3511603;1.6988335;3.2017882;-1.1360387;152956.83
-0.8550942;0.0818562;-0.7128568;0.3838053;178520.22
-0.45876306;-0.6371404;-0.7128568;-0.02064996;184966.94
-0.030589093;-0.20860738;0.75513506;-0.7678357;162068.45
-0.011190871;-0.69917935;0.2658044;0.053059593;220991.61
-0.25022343;-0.84029216;-0.22352624;0.5298792;235205.6
0.09691971;-0.22027293;0.75513506;-0.32447165;201063.12
1.0068843;1.10824;0.2658044;1.8084553;456877.34
1.7311437;-0.6371404;-0.7128568;-0.6962345;261621.5
-0.2790504;-0.6552105;0.2658044;0.39410472;224103.02
0.33018327;0.06124626;-0.22352624;1.1630589;331910.25
0.04163772;0.33511645;-0.7128568;0.53268343;259125.22
-1.2634788;-0.6371404;-0.7128568;0.843242;166133.92
0.2490367;0.58617944;-0.7128568;-0.3675216;207209.52
0.7396198;0.5996544;0.2658044;0.5928423;321152.8
-0.00586409;1.7217963;-0.7128568;-0.32064947;194957.6
-0.3775234;-0.84095097;-0.7128568;0.8206816;242977.66
-0.5795811;-0.6371404;-0.7128568;-0.39751214;154881.83
-0.81388366;0.36766306;-0.7128568;-1.6216128;76497.79
1.1405929;1.0365685;-0.7128568;1.1767247;410641.47
-0.094585195;1.6000898;-0.7128568;-1.1105628;135202.06
-1.323436;-0.6371404;-0.7128568;-0.2542782;115837.07
0.66493726;0.62130135;-0.7128568;-0.9397;183527.12
0.2782265;2.483912;-0.7128568;-1.1211451;150913.28
-0.7774048;-0.6371404;-0.7128568;0.6540433;198981.14
-0.6241523;-0.6371404;-0.7128568;0.23310547;187976.55
0.49259102;-0.6371404;-0.7128568;-0.7099792;194036.36
0.28410587;-0.09933233;-0.7128568;0.33674043;263718.56
-0.68990934;-0.6371404;-0.7128568;-0.17556329;160486.14
-0.46237633;-0.684814;-0.7128568;-0.26914525;169711.38
-0.83529586;-0.6371404;0.2658044;0.4278928;182356.31
-0.9512664;-0.6371404;0.2658044;0.21279179;162575.9
0.2591133;0.6793075;-0.7128568;0.10497858;244035.03
0.30731186;-0.40908825;-0.7128568;1.725358;373427.78
-0.973449;0.17465332;-0.7128568;0.09374779;155112.36
-0.8854037;-0.6371404;-0.22352624;-0.117539585;150655.64
-0.6574193;-0.6606216;-0.7128568;0.79137605;216757.81
1.4185956;0.7587986;-0.7128568;-0.9028687;223620.38
-0.1289585;-0.4581718;0.2658044;0.63062245;251900.56
1.6934563;-0.6371404;-0.7128568;0.055935476;341533.9
-1.1128193;-0.6371404;0.75513506;0.78858346;176940.11
1.3093345;-0.6371404;-0.7128568;-1.529927;155383.1
-0.01930051;-0.2799846;0.75513506;0.34651217;241068.9
1.1039429;1.1148652;1.2444657;1.048763;394888.75
-0.22923465;-0.4985988;0.2658044;0.63520455;243824.8
-0.48494047;-0.6299421;-0.7128568;-0.11409767;177568.22
-1.2892671;-0.6371404;-0.7128568;0.46864724;148208.66
0.018341621;-0.6371404;0.75513506;-0.683387;170629.1
1.3297303;1.022926;1.2444657;1.9381891;505477.62
-0.8432579;-0.6371404;-0.7128568;0.31890437;176080.39
-0.88374335;-0.6371404;-0.7128568;0.16298679;165045.95
0.22361667;0.6737549;-0.7128568;0.12852284;243275.47
0.5093198;2.7279508;-0.7128568;-1.0349287;168195.53
0.88582563;1.0653352;-0.7128568;-0.9809583;190424.86
0.07042224;-0.87475467;-0.7128568;-0.80002;164996.06
-0.613188;-0.5581407;-0.7128568;0.19299453;186508.2
-1.1960479;-0.6371404;-0.22352624;2.0285728;224091.19
-0.2997823;-0.6371404;2.7124577;-0.27091074;179886.48
-0.9395175;0.42717755;-0.7128568;-0.7982268;113252.75
1.4305115;1.105816;1.2444657;-0.26967815;289429.7
-0.8995283;-0.6371404;-0.22352624;-0.009799814;155159.66
-0.06251198;-0.8605059;0.2658044;-0.6804735;166469.36
1.8359904;2.0711157;2.223127;-2.3169484;85499.97
-0.9529695;0.08708128;-0.7128568;-0.533271;125635.836
1.3264241;0.74227446;1.2444657;0.86649936;397220.3
0.26997378;0.41566253;-0.22352624;-0.23499142;218676.84
0.30267328;0.3046854;0.75513506;2.2966676;417268.8
0.59531397;3.2048097;-0.7128568;-0.48950815;218081.4
-0.4101556;-0.9080687;-0.7128568;0.51995754;221597.67
0.8614412;1.0374042;-0.7128568;-1.3092779;159659.16
0.2562615;-0.25953373;1.2444657;1.7164564;367223.34
-0.7238462;-0.6371404;-0.7128568;1.1504334;230538.17
1.499814;1.2378308;1.2444657;1.0530453;432132.56
-0.9601932;-0.6371404;0.2658044;0.8895533;195198.34
1.086592;0.75811946;1.2444657;0.28006575;320044.56
2.8583202;3.4958642;2.223127;-0.077151656;405779.44
-1.0870664;-0.6371404;-0.7128568;-0.15927015;135273.81
2.485531;2.3673167;1.7337962;-0.011186229;388941.62
-0.9728601;-0.6371404;-0.7128568;0.5713516;178507.48
1.2861023;0.960819;-0.7128568;-1.3648496;171040.56
-0.8015311;-0.6371404;-0.7128568;-0.5730371;132219.73
-0.8603742;-0.1812405;-0.22352624;-0.19396289;148394.45
-0.17481488;1.8176024;-0.7128568;-1.3780689;113758.664
-1.0108554;-0.6371404;-0.7128568;-0.5565669;121198.18
0.80993325;3.3673089;-0.7128568;-1.8557227;108952.09
-1.1009004;-0.6371404;-0.7128568;0.6436606;171309.75
0.13842043;0.61210084;-0.7128568;-0.14467977;216927.23
0.42521933;0.4975361;-0.7128568;-1.1185901;157599.81
1.9857057;1.3839418;4.180449;-0.36538884;313497.47
-1.3033131;-0.6371404;-0.7128568;0.66484135;155219.94
-0.24417813;-0.6371404;-0.7128568;-0.9679971;137880.62
-0.0345506;1.4851761;2.7124577;3.1822426;438459.66
-0.3479723;0.68448216;-0.7128568;-0.8857176;138127.08
0.15650548;0.2511016;-0.7128568;-1.6176457;108643.94
0.090909645;-0.9119136;1.7337962;-0.16392629;212385.77
-1.2412179;-0.86676204;-0.7128568;-1.3523523;74010.18
-1.0167813;-0.6371404;0.2658044;-1.0261937;98362.99
-0.81140935;-0.6371404;0.2658044;-1.3945991;88504.38
1.6383569;1.3861309;-0.7128568;-1.0516081;218372.3
0.13821416;-0.6371404;-0.7128568;-1.7964313;94827.305
-0.21018726;1.5790132;-0.7128568;0.8976734;262758.84
-0.81780803;-0.6371404;0.2658044;1.43023;236247.2
1.5713668;-0.6371404;-0.7128568;-0.8506884;236647.78
1.1118065;0.93352103;1.2444657;0.26746887;320744.62
0.34102386;2.3005433;-0.7128568;-0.954912;166728.06
0.6878808;3.1899314;-0.7128568;-0.56537724;216932.62
-1.0111529;-0.6371404;0.75513506;-0.67425275;115528.36
-0.5869214;0.96134335;1.2444657;-0.43344486;152369.36
-0.9272625;-0.6371404;-0.7128568;0.9593169;201623.98
0.40718147;0.13322304;0.2658044;1.3561877;354709.72
1.2679971;0.8552244;1.2444657;0.25032824;330811.88
0.56332767;2.930383;-0.7128568;-0.5258769;213179.92
0.47233272;0.30289868;-0.7128568;-0.7293696;191376.5
2.3143737;-0.6371404;-0.7128568;0.18340528;401035.03
-0.1053626;-0.49794322;0.75513506;-0.055793267;206900.98
1.1777867;1.1590133;1.2444657;0.42074704;340633.8
-0.92263436;-0.6371404;0.2658044;0.37078345;172602.19
-1.2051166;-0.6371404;-0.7128568;-0.056917585;131981.48
1.2248106;-0.6371404;1.2444657;0.9281068;394253.3
-0.7556463;-0.6371404;0.75513506;1.8538299;265343.22
0.4411049;0.60903794;-0.7128568;-0.3007765;224325.8
1.5415559;-0.6371404;-0.7128568;-0.98106855;221395.3
1.791;1.9861674;0.2658044;0.09175523;352400.56
-0.63988835;-0.6371404;-0.7128568;-0.68340963;135117.42
-0.6587348;-0.6371404;-0.7128568;0.2858737;188350.64
-0.72462213;-0.6371404;-0.7128568;0.017394416;168729.95
1.3308454;-0.6371404;-0.7128568;-0.68449813;241324.5
-0.041358598;1.8557068;-0.7128568;-0.8248753;157522.58
0.5786484;-0.3721026;-0.7128568;-1.0591698;169354.81
-0.50297105;-0.6371404;-0.7128568;-0.64047825;145057.2
0.22295262;0.79521424;-0.7128568;0.45241782;267785.62
1.2530663;0.7998423;1.7337962;2.1747413;520238.72
-0.6988137;-0.74891293;-0.7128568;0.41578758;192467.7
0.45988598;2.846624;-0.7128568;-0.92675406;174698.97
-1.279349;-0.6371404;-0.7128568;0.69267577;158409.16
0.2923133;0.9116687;-0.7128568;-0.4616948;202564.6
1.400396;1.2636209;-0.7128568;-0.7791887;235384.97
-0.7828473;-0.6371404;-0.22352624;0.41835505;185991.0
-0.90128136;-0.6371404;1.2444657;-0.010320324;155012.2
0.38382623;-0.15989585;1.2444657;0.037313115;247601.27
-0.6928124;-0.6371404;-0.7128568;0.29086843;186044.23
0.7718145;0.3801326;-0.7128568;-1.2414587;162067.28
0.18662174;-0.19594625;-0.7128568;0.5267093;270468.6
-0.56776106;-0.5096922;-0.7128568;0.04080056;181025.39
0.18768808;-0.26896182;1.2444657;0.30127478;253641.47
0.59324276;0.72221106;0.75513506;0.16793251;273289.97
-0.18172814;1.871713;-0.7128568;-0.0066575697;204979.89
-0.7032291;-0.6371404;1.7337962;0.9954958;223985.22
1.304906;1.0385332;-0.7128568;-1.0921278;199088.42
0.16364913;0.20986722;-0.7128568;0.3716145;257050.97
-1.3893384;-0.6371404;-0.7128568;0.85512483;155487.36
1.9172705;0.6179896;6.1377716;-1.1893357;215409.89
-0.6107129;-0.6371404;0.2658044;0.2585177;190428.7
0.46093267;2.5642622;-0.7128568;-0.82366556;183118.39
0.3982867;0.017221829;1.2444657;0.11351732;254694.78
-0.8115323;-0.6371404;-0.7128568;0.104382135;167239.31
-0.8595959;0.25946912;-0.7128568;-0.4100817;137326.45
-0.43412942;-0.69040304;-0.7128568;0.75099087;233753.88
-0.9893681;-0.11983021;-0.7128568;0.11231339;154875.89
-0.98400223;0.44513047;-0.7128568;-0.2837643;135994.14
0.114082545;0.90656257;-0.7128568;-0.11355449;217602.7
